PostalCode,Neighbourhood,Latitude,Longitude
69360,ST SYMPHORIEN D OZON,45.6421326765,4.86880371042
69360,TERNAY,45.6055276798,4.80759320832
69360,COMMUNAY,45.5981602115,4.83863440374
69360,SEREZIN DU RHONE,45.6275993813,4.82483713363
69360,SOLAIZE,45.6460641774,4.83749103665
69370,ST DIDIER AU MONT D OR,45.8147288136,4.79844330211
69380,LOZANNE,45.8530206071,4.68542193423
69380,MARCILLY D AZERGUES,45.8679882645,4.73091611018
69380,CHESSY,45.8906849455,4.61639612817
69380,DOMMARTIN,45.8357243941,4.7156731311
69380,CHAZAY D AZERGUES,45.8763096867,4.70920946786
69380,ALIX,45.9168253291,4.65500393132
69380,BELMONT D AZERGUES,45.8674607353,4.66814290336
69380,CHARNAY,45.891187551,4.66063186811
69380,CHATILLON,45.8705575392,4.64214055868
69380,LES CHERES,45.893124529,4.74321692649
69380,CIVRIEUX D AZERGUES,45.854953276,4.71130995652
69380,ST JEAN DES VIGNES,45.8746263893,4.68243695399
69380,CHASSELAY,45.8749558525,4.7708529699
69380,LISSIEU,45.8549753291,4.74619581314
69390,SEPT CHEMINS,45.6578547027,4.76815797121
69390,VOURLES,45.6578547027,4.76815797121
69390,MILLERY,45.6304862126,4.77973349891
69390,VERNAISON,45.6493899066,4.80930520738
69390,CHARLY,45.6508030162,4.78979572338
69400,LA COMBE,45.9680217297,4.6642564682
69400,LIMAS,45.9720377921,4.71919087739
69400,LIERGUES,45.9680217297,4.6642564682
69400,GLEIZE,45.9910359834,4.68792227737
69400,VILLEFRANCHE SUR SAONE,45.9874596667,4.73174007305
69400,ARNAS,46.018642208,4.71055115549
69400,POUILLY LE MONIAL,45.9554021029,4.64557594844
69410,CHAMPAGNE AU MONT D OR,45.7983650854,4.78668207794
69420,TREVES,45.5348002841,4.68968539242
69420,TUPIN ET SEMONS,45.4902621109,4.77454141311
69420,CONDRIEU,45.4743083818,4.75671075164
69420,AMPUIS,45.503261775,4.8031868522
69420,LES HAIES,45.512760817,4.73868418136
69420,LONGES,45.5046386524,4.68010031794
69430,LES ARDILLATS,46.1887475632,4.53644652924
69430,CHENELETTE,46.1691527375,4.49124804928
69430,AVENAS,46.1958440631,4.60024025351
69430,LANTIGNIE,46.1557078,4.61861693858
69430,VERNAY,46.1645022966,4.52661139979
69430,BEAUJEU,46.1564039833,4.58394359167
69430,MARCHAMPT,46.1084857601,4.56101357322
69430,QUINCIE EN BEAUJOLAIS,46.1132737898,4.60801374116
69430,LE MOLARD,46.1564039833,4.58394359167
69430,DURETTE,46.1466108781,4.64172714554
69430,ST DIDIER SUR BEAUJEU,46.1460297825,4.53494871719
69430,REGNIE DURETTE,46.1466108781,4.64172714554
69440,LA FLACHERE,45.6030568648,4.57279453276
69440,ST VINCENT,45.6427267769,4.68437785922
69440,CHAUSSAN,45.6374563479,4.63446933593
69440,ST MAURICE SUR DARGOIRE,45.5781277955,4.64115905425
69440,RIVERIE,45.599294924,4.58907052971
69440,ST ANDRE LA COTE,45.6322671317,4.59660370042
69440,TALUYERS LE BATARD,45.6362754046,4.72434330862
69440,CHAUSSAN LE RICHOUD,45.6374563479,4.63446933593
69440,MORNANT,45.6159773607,4.67379130422
69440,MORNANT LE ROSSEON,45.6159773607,4.67379130422
69440,BARROT,45.6030568648,4.57279453276
69440,ROUSSILLIERE,45.5781277955,4.64115905425
69440,ST LAURENT D AGNY,45.6427267769,4.68437785922
69440,ST SORLIN,45.6194899762,4.62990906622
69440,STE CATHERINE,45.6030568648,4.57279453276
69440,TALUYERS,45.6362754046,4.72434330862
69440,FILLONNIERE,45.5926758452,4.60545378337
69440,ST DIDIER SOUS RIVERIE,45.5926758452,4.60545378337
69450,ST CYR AU MONT D OR,45.819421673,4.81813452511
69460,BLACE,46.0346971393,4.63561700748
69460,VAUX EN BEAUJOLAIS,46.0460801697,4.57697750068
69460,ST ETIENNE LA VARENNE,46.0771106167,4.62211062992
69460,LE PERREON,46.0696133822,4.58011470441
69460,ST ETIENNE DES OULLIERES,46.0632060552,4.65601926022
69460,ODENAS,46.0937833535,4.64506094432
69460,SALLES ARBUISSONNAS BEAUJOLAIS,46.0453025139,4.63089316572
69470,RANCHAL,46.1234461797,4.4024348545
69470,COURS,46.1087135793,4.33699431774
69480,MORANCE,45.8941529725,4.69976319866
69480,ANSE,45.9422570443,4.70796670026
69480,AMBERIEUX D AZERGUES,45.9288848222,4.74109023714
69480,MARCY,45.9139105552,4.67605163558
69480,LACHASSAGNE,45.9270174233,4.67906566253
69480,LUCENAY,45.9134609573,4.70939043822
69480,POMMIERS,45.9582307321,4.6884680442
69490,ST FORGEUX,45.8538939544,4.46335108066
69490,PONTCHARRA SUR TURDINE,45.8770735618,4.49571511005
69490,ST LOUP,45.8936220046,4.48940688686
69490,ANCY,45.8321615079,4.50376874726
69490,SARCEY,45.88508474,4.55500376864
69490,ST ROMAIN DE POPEY,45.85576965,4.52946309389
69490,DAREIZE,45.9054684843,4.48837332917
69490,LES OLMES,45.8839722332,4.52396923794
69500,BRON,45.7344856902,4.91168159471
69510,MESSIMY,45.6988993834,4.67145765319
69510,YZERON,45.7095752496,4.59542617149
69510,THURINS,45.6838356004,4.6261890947
69510,SOUCIEU EN JARREST,45.6769698938,4.69227069505
69510,RONTALON,45.6566700054,4.61833164833
69520,GRIGNY,45.6080535265,4.78645083138
69530,ORLIENAS,45.6609705564,4.72076320026
69530,BRIGNAIS,45.678117475,4.75268787981
69540,IRIGNY,45.6748390924,4.81819594216
69550,ST JEAN LA BUSSIERE,46.0024923501,4.33306626203
69550,CUBLIZE,46.0245451147,4.3873320653
69550,AMPLEPUIS,45.9651984924,4.32676291669
69550,RONNO,45.9873139302,4.38989521253
69550,MEAUX LA MONTAGNE,46.0459851256,4.42169818269
69560,STE COLOMBE,45.5250030617,4.85931457938
69560,ST ROMAIN EN GAL,45.5357749158,4.8261922699
69560,ST CYR SUR LE RHONE,45.5166530821,4.83257725316
69570,DARDILLY,45.8120018662,4.74663974001
69580,SATHONAY VILLAGE,45.8402514448,4.88563860144
69580,SATHONAY CAMP,45.8257146125,4.87363022248
69590,ST SYMPHORIEN SUR COISE,45.6308546357,4.45042661825
69590,LARAJASSE,45.6079976924,4.51457589582
69590,COISE,45.6138333188,4.46902321077
69590,LA CHAPELLE SUR COISE,45.6501998891,4.49605895981
69590,LA MURE,45.6079976924,4.51457589582
69590,POMEYS,45.6462662502,4.44570095396
69600,OULLINS,45.7149665543,4.80299453846
69610,SOUZY,45.7040409775,4.45107532306
69610,STE FOY L ARGENTIERE,45.7046028711,4.4705436953
69610,MEYS,45.681836669,4.40076611695
69610,MONTROMANT,45.7109243581,4.53559681383
69610,GREZIEU LE MARCHE,45.6625017112,4.42125665222
69610,ST GENIS L ARGENTIERE,45.7133172246,4.49538138887
69610,LES HALLES,45.7161225651,4.43485013871
69610,AVEIZE,45.6794036414,4.47551947043
69610,HAUTE RIVOIRE,45.7143308832,4.40563224471
69620,OINGT,45.9483312216,4.58594811188
69620,TERNAND,45.9482185979,4.52178604805
69620,CHAMELET,45.9847097998,4.4986606687
69620,LEGNY,45.9039971217,4.57416632232
69620,LA ROCHE,45.9718911586,4.52615651956
69620,STE PAULE,45.9721337297,4.56220399315
69620,LETRA,45.9718911586,4.52615651956
69620,ST VERAND,45.9219304015,4.51963645902
69620,MOIRE,45.9262357159,4.60176770404
69620,ST LAURENT D OINGT,45.9392674789,4.56373619593
69620,BAGNOLS,45.9087285024,4.62016773133
69620,FRONTENAS,45.9219427499,4.63235973295
69620,LE BOIS D OINGT,45.9188737019,4.5787353944
69620,LE BREUIL,45.8908813689,4.59105351174
69620,THEIZE,45.9407758878,4.62735896797
69630,CHAPONOST,45.7088623324,4.74547903701
69640,VILLE SUR JARNIOUX,45.9699127894,4.59789508297
69640,ST JULIEN,46.022493145,4.65158431759
69640,LACENAS,45.986314587,4.64749345552
69640,DENICE,46.0045607655,4.65149773309
69640,LA FOUILLOUSE,46.0065781442,4.58017136765
69640,MONTMELAS ST SORLIN,46.0177480558,4.60181116926
69640,COGNY,45.987704614,4.61029755022
69640,JARNIOUX,45.9694234086,4.63220899785
69640,RIVOLET,46.0065781442,4.58017136765
69650,QUINCIEUX,45.9136198331,4.77375123298
69650,ST GERMAIN AU MONT D OR,45.8822105872,4.80144071839
69660,COLLONGES AU MONT D OR,45.8220411914,4.8419319446
69670,ST LAURENT DE VAUX,45.7318792519,4.64378667979
69670,VAUGNERAY,45.7318792519,4.64378667979
69680,CHASSIEU,45.7376148968,4.96172914286
69690,LES ROCHES,45.774361074,4.54738228306
69690,BRUSSIEU,45.7472888817,4.51714598169
69690,LA GIRAUDIERE,45.774361074,4.54738228306
69690,LA BREVENNE,45.774361074,4.54738228306
69690,ST JULIEN SUR BIBOST,45.800286879,4.50990648734
69690,COURZIEU,45.7410710306,4.5702660914
69690,BESSENAY,45.774361074,4.54738228306
69690,BIBOST,45.7969461911,4.54895137965
69690,BRULLIOLES,45.7635299511,4.492682945
69700,LOIRE SUR RHONE,45.5468466677,4.78290098079
69700,ST ANDEOL LE CHATEAU,45.5895638016,4.69551467475
69700,CHASSAGNY,45.6052853309,4.73091163688
69700,GIVORS,45.5816626973,4.7572616296
69700,ST JEAN DE TOUSLAS,45.5728153353,4.67206065309
69700,ECHALAS,45.5506779948,4.72996324702
69700,SOURZY,45.6247829418,4.75036810523
69700,MONTAGNY,45.6247829418,4.75036810523
69700,ST ROMAIN EN GIER,45.5657533865,4.70401885929
69720,ST LAURENT DE MURE,45.6834072587,5.06089287169
69720,ST BONNET DE MURE,45.6961833142,5.02220384173
69730,GENAY,45.8980767438,4.83863435794
69740,GENAS,45.7297209932,5.01590344241
69760,LIMONEST,45.8303274483,4.7716823325
69770,VILLECHENEVE,45.8168065047,4.40737314323
69770,MONTROTTIER,45.8005219603,4.46362962057
69770,LONGESSAIGNE,45.7855981526,4.42642945537
69770,CHAMBOST LONGESSAIGNE,45.7739225343,4.37950363405
69780,MIONS,45.6647373498,4.94915210897
69780,ST PIERRE DE CHANDIEU,45.6448417915,5.00876036664
69780,TOUSSIEU,45.6577177504,4.98186963908
69790,ST CLEMENT DE VERS,46.2265960037,4.40852585704
69790,AZOLETTE,46.1918623777,4.41321565621
69790,ST BONNET DES BRUYERES,46.2663774591,4.47201345248
69790,ST IGNY DE VERS,46.2368070195,4.44156117895
69790,AIGUEPERSE,46.2801268832,4.42330722719
69790,PROPIERES,46.1927452094,4.45130908694
69800,ST PRIEST,45.701466556,4.94882071665
69820,VAUXRENARD,46.2172909716,4.63812595224
69820,FLEURIE,46.195108023,4.69220963015
69830,ST GEORGES DE RENEINS,46.0576323656,4.72069943417
69840,JULIENAS,46.2415176527,4.70402695558
69840,CHENAS,46.2160888331,4.70845921605
69840,JULLIE,46.2435807553,4.66447828334
69840,EMERINGES,46.225502947,4.67336302557
69840,CENVES,46.2792109447,4.66098375274
69850,DUERNE,45.6813849409,4.52319550828
69850,ST MARTIN EN HAUT,45.658238601,4.55827258271
69850,ROCHEFORT,45.658238601,4.55827258271
69860,MONSOLS,46.2227835629,4.51394181008
69860,ST MAMERT,46.2470018204,4.57103908302
69860,ST CHRISTOPHE,46.2545993789,4.53354933905
69860,TRADES,46.2738901496,4.56614765059
69860,OUROUX,46.2252587391,4.58186961104
69860,ST JACQUES DES ARRETS,46.2560467377,4.60713684439
69870,CLAVEISOLLES,46.0976713102,4.51103752015
69870,LAMURE SUR AZERGUES,46.0528953737,4.50887540791
69870,GRANDRIS,46.0333930542,4.45932733477
69870,ST JUST D AVRAY,45.9996999746,4.4526558128
69870,ST BONNET LE TRONCY,46.0764312104,4.41977426167
69870,ST NIZIER D AZERGUES,46.0832387842,4.4623284164
69870,POULE LES ECHARMEAUX,46.1426190331,4.46070930029
69870,ST CYR LE CHATOUX,46.0314296952,4.53865267532
69870,CHAMBOST ALLIERES,46.0150786956,4.51007188882
69870,POULE LES ECHARMEAUX,46.1426190331,4.46070930029
69890,LA TOUR DE SALVAGNY,45.8104377668,4.7123892929
69910,VILLIE MORGON,46.1597734434,4.67110459009
69930,ST LAURENT DE CHAMOUSSET,45.7378229671,4.46479069472
69930,ST CLEMENT LES PLACES,45.756189691,4.42060424905
69960,CORBAS,45.6680498711,4.90843949215
69970,MARENNES,45.6230631164,4.90753751863
69970,CHAPONNAY,45.6282287453,4.95028014638
AFGHANISTAN,KABUL,34.516666666666666,69.183333
ALAND ISLANDS,MARIEHAMN,60.116667,19.900000
ALBANIA,TIRANA,41.31666666666667,19.816667
ALGERIA,ALGIERS,36.75,3.050000
AMERICAN SAMOA,PAGO PAGO,-14.266666666666667,-170.700000
ANDORRA,ANDORRA LA VELLA,42.5,1.516667
ANGOLA,LUANDA,-8.833333333333334,13.216667
ANGUILLA,THE VALLEY,18.216666666666665,-63.050000
ANTARCTICA,ANTARCTICA,-62.17388669,-58.86386407
ANTIGUA AND BARBUDA,SAINT JOHN'S,17.116666666666667,-61.850000
ARGENTINA,BUENOS AIRES,-34.583333333333336,-58.666667
ARMENIA,YEREVAN,40.166666666666664,44.500000
ARUBA,ORANJESTAD,12.516666666666667,-70.033333
AUSTRALIA,CANBERRA,-35.266666666666666,149.133333
AUSTRIA,VIENNA,48.2,16.366667
AZERBAIJAN,BAKU,40.38333333333333,49.866667
BAHAMAS,NASSAU,25.083333333333332,-77.350000
BAHRAIN,MANAMA,26.233333333333334,50.566667
BANGLADESH,DHAKA,23.716666666666665,90.400000
BARBADOS,BRIDGETOWN,13.1,-59.616667
BELARUS,MINSK,53.9,27.566667
BELGIUM,BRUSSELS,50.833333333333336,4.333333
BELIZE,BELMOPAN,17.25,-88.766667
BENIN,PORTO-NOVO,6.483333333333333,2.616667
BERMUDA,HAMILTON,32.28333333333333,-64.783333
BHUTAN,THIMPHU,27.466666666666665,89.633333
BOLIVIA,LA PAZ,-16.5,-68.150000
BOSNIA AND HERZEGOVINA,SARAJEVO,43.86666666666667,18.416667
BOTSWANA,GABORONE,-24.633333333333333,25.900000
BRAZIL,BRASILIA,-15.783333333333333,-47.916667
BRITISH INDIAN OCEAN TERRITORY,DIEGO GARCIA,-7.3,72.400000
BRITISH VIRGIN ISLANDS,ROAD TOWN,18.416666666666668,-64.616667
BRUNEI DARUSSALAM,BANDAR SERI BEGAWAN,4.883333333333333,114.933333
BULGARIA,SOFIA,42.68333333333333,23.316667
BURKINA FASO,OUAGADOUGOU,12.366666666666667,-1.516667
BURUNDI,BUJUMBURA,-3.3666666666666667,29.350000
CAMBODIA,PHNOM PENH,11.55,104.916667
CAMEROON,YAOUNDE,3.8666666666666667,11.516667
CANADA,OTTAWA,45.416666666666664,-75.700000
CAPE VERDE,PRAIA,14.916666666666666,-23.516667
CAYMAN ISLANDS,GEORGE TOWN,19.3,-81.383333
CENTRAL AFRICAN REPUBLIC,BANGUI,4.366666666666666,18.583333
CHAD,N'DJAMENA,12.1,15.033333
CHILE,SANTIAGO,-33.45,-70.666667
CHINA,BEIJING,39.916666666666664,116.383333
CHRISTMAS ISLAND,THE SETTLEMENT,-10.416666666666666,105.716667
COCOS ISLANDS,WEST ISLAND,-12.166666666666666,96.833333
COLOMBIA,BOGOTA,4.6,-74.083333
COMOROS,MORONI,-11.7,43.233333
COOK ISLANDS,AVARUA,-21.2,-159.766667
COSTA RICA,SAN JOSE,9.933333333333334,-84.083333
COTE D'IVOIRE,YAMOUSSOUKRO,6.816666666666666,-5.266667
CROATIA,ZAGREB,45.8,16.000000
CUBA,HAVANA,23.116666666666667,-82.350000
CURA‚AO,WILLEMSTAD,12.1,-68.916667
CYPRUS,NICOSIA,35.166666666666664,33.366667
CZECH REPUBLIC,PRAGUE,50.083333333333336,14.466667
DEMOCRATIC REPUBLIC OF THE CONGO,KINSHASA,-4.316666666666666,15.300000
DENMARK,COPENHAGEN,55.666666666666664,12.583333
DJIBOUTI,DJIBOUTI,11.583333333333334,43.150000
DOMINICA,ROSEAU,15.3,-61.400000
DOMINICAN REPUBLIC,SANTO DOMINGO,18.466666666666665,-69.900000
ECUADOR,QUITO,-0.21666666666666667,-78.500000
EGYPT,CAIRO,30.05,31.250000
EL SALVADOR,SAN SALVADOR,13.7,-89.200000
EQUATORIAL GUINEA,MALABO,3.75,8.783333
ERITREA,ASMARA,15.333333333333334,38.933333
ESTONIA,TALLINN,59.43333333333333,24.716667
ETHIOPIA,ADDIS ABABA,9.033333333333333,38.700000
FALKLAND ISLANDS,STANLEY,-51.7,-57.850000
FAROE ISLANDS,TORSHAVN,62,-6.766667
FEDERATED STATES OF MICRONESIA,PALIKIR,6.916666666666667,158.150000
FIJI,SUVA,-18.133333333333333,178.416667
FINLAND,HELSINKI,60.166666666666664,24.933333
FRANCE,PARIS,48.86666666666667,2.333333
FRENCH POLYNESIA,PAPEETE,-17.533333333333335,-149.566667
FRENCH SOUTHERN AND ANTARCTIC LANDS,PORT-AUX-FRAN‚AIS,-49.35,70.216667
GABON,LIBREVILLE,0.38333333333333336,9.450000
GEORGIA,TBILISI,41.68333333333333,44.833333
GERMANY,BERLIN,52.516666666666666,13.400000
GHANA,ACCRA,5.55,-0.216667
GIBRALTAR,GIBRALTAR,36.13333333333333,-5.350000
GREECE,ATHENS,37.983333333333334,23.733333
GREENLAND,NUUK,64.18333333333334,-51.750000
GRENADA,SAINT GEORGE'S,12.05,-61.750000
GUAM,HAGATNA,13.466666666666667,144.733333
GUATEMALA,GUATEMALA CITY,14.616666666666667,-90.516667
GUERNSEY,SAINT PETER PORT,49.45,-2.533333
GUINEA,CONAKRY,9.5,-13.700000
GUINEA-BISSAU,BISSAU,11.85,-15.583333
GUYANA,GEORGETOWN,6.8,-58.150000
HAITI,PORT-AU-PRINCE,18.533333333333335,-72.333333
HEARD ISLAND AND MCDONALD ISLANDS,HEARD ISLAND AND MCDONALD ISLANDS,-53.09354,73.516992
HONDURAS,TEGUCIGALPA,14.1,-87.216667
HONG KONG,HONG KONG,22.29,114.16
HUNGARY,BUDAPEST,47.5,19.083333
ICELAND,REYKJAVIK,64.15,-21.950000
INDIA,NEW DELHI,28.6,77.200000
INDONESIA,JAKARTA,-6.166666666666667,106.816667
IRAN,TEHRAN,35.7,51.416667
IRAQ,BAGHDAD,33.333333333333336,44.400000
IRELAND,DUBLIN,53.31666666666667,-6.233333
ISLE OF MAN,DOUGLAS,54.15,-4.483333
ISRAEL,JERUSALEM,31.766666666666666,35.233333
ITALY,ROME,41.9,12.483333
JAMAICA,KINGSTON,18,-76.800000
JAPAN,TOKYO,35.68333333333333,139.750000
JERSEY,SAINT HELIER,49.18333333333333,-2.100000
JORDAN,AMMAN,31.95,35.933333
KAZAKHSTAN,ASTANA,51.166666666666664,71.416667
KENYA,NAIROBI,-1.2833333333333332,36.816667
KIRIBATI,TARAWA,-0.8833333333333333,169.533333
KOSOVO,PRISTINA,42.666666666666664,21.166667
KUWAIT,KUWAIT CITY,29.366666666666667,47.966667
KYRGYZSTAN,BISHKEK,42.86666666666667,74.600000
LAOS,VIENTIANE,17.966666666666665,102.600000
LATVIA,RIGA,56.95,24.100000
LEBANON,BEIRUT,33.86666666666667,35.500000
LESOTHO,MASERU,-29.316666666666666,27.483333
LIBERIA,MONROVIA,6.3,-10.800000
LIBYA,TRIPOLI,32.88333333333333,13.166667
LIECHTENSTEIN,VADUZ,47.13333333333333,9.516667
LITHUANIA,VILNIUS,54.68333333333333,25.316667
LUXEMBOURG,LUXEMBOURG,49.6,6.116667
MACAO,MACAO,22.20,113.55
MACEDONIA,SKOPJE,42,21.433333
MADAGASCAR,ANTANANARIVO,-18.916666666666668,47.516667
MALAWI,LILONGWE,-13.966666666666667,33.783333
MALAYSIA,KUALA LUMPUR,3.1666666666666665,101.700000
MALDIVES,MALE,4.166666666666667,73.500000
MALI,BAMAKO,12.65,-8.000000
MALTA,VALLETTA,35.88333333333333,14.500000
MARSHALL ISLANDS,MAJURO,7.1,171.383333
MAURITANIA,NOUAKCHOTT,18.066666666666666,-15.966667
MAURITIUS,PORT LOUIS,-20.15,57.483333
MEXICO,MEXICO CITY,19.433333333333334,-99.133333
MOLDOVA,CHISINAU,47,28.850000
MONACO,MONACO,43.733333333333334,7.416667
MONGOLIA,ULAANBAATAR,47.916666666666664,106.916667
MONTENEGRO,PODGORICA,42.43333333333333,19.266667
MONTSERRAT,PLYMOUTH,16.7,-62.216667
MOROCCO,RABAT,34.016666666666666,-6.816667
MOZAMBIQUE,MAPUTO,-25.95,32.583333
MYANMAR,RANGOON,16.8,96.150000
NAMIBIA,WINDHOEK,-22.566666666666666,17.083333
NAURU,YAREN,-0.5477,166.920867
NEPAL,KATHMANDU,27.716666666666665,85.316667
NETHERLANDS,AMSTERDAM,52.35,4.916667
NEW CALEDONIA,NOUMEA,-22.266666666666666,166.450000
NEW ZEALAND,WELLINGTON,-41.3,174.783333
NICARAGUA,MANAGUA,12.133333333333333,-86.250000
NIGER,NIAMEY,13.516666666666667,2.116667
NIGERIA,ABUJA,9.083333333333334,7.533333
NIUE,ALOFI,-19.016666666666666,-169.916667
NORFOLK ISLAND,KINGSTON,-29.05,167.966667
NORTH KOREA,PYONGYANG,39.016666666666666,125.750000
NORTHERN CYPRUS,NORTH NICOSIA,35.183333,33.366667
NORTHERN MARIANA ISLANDS,SAIPAN,15.2,145.750000
NORWAY,OSLO,59.916666666666664,10.750000
OMAN,MUSCAT,23.616666666666667,58.583333
PAKISTAN,ISLAMABAD,33.68333333333333,73.050000
PALAU,MELEKEOK,7.483333333333333,134.633333
PALESTINE,JERUSALEM,31.766666666666666,35.233333
PANAMA,PANAMA CITY,8.966666666666667,-79.533333
PAPUA NEW GUINEA,PORT MORESBY,-9.45,147.183333
PARAGUAY,ASUNCION,-25.266666666666666,-57.666667
PERU,LIMA,-12.05,-77.050000
PHILIPPINES,MANILA,14.6,120.966667
PITCAIRN ISLANDS,ADAMSTOWN,-25.066666666666666,-130.083333
POLAND,WARSAW,52.25,21.000000
PORTUGAL,LISBON,38.71666666666667,-9.133333
